userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,category,sub_topic,top_emotion,emotion_confidence,risk_score,priority_level
User_2183,,No sirve pa na,1,0,,2024-12-14 00:45:30,,,,Neutral,Value for Money,neutral,0.9399051070213318,0.9399051070213318,Non-Actionable
User_6710,,Driver except the ride and cancel it after 5 minutes,1,0,4.554.10001,2024-12-04 15:35:09,,,4.554.10001,Neutral,Wait Times & Delays,neutral,0.9392263293266296,0.9392263293266296,Non-Actionable
User_9214,,"stolen idea, copyrighted in 2004 from Australia",3,0,4.554.10001,2024-11-30 07:47:54,,,4.554.10001,Neutral,Emergency/Safety Concerns,neutral,0.9377278089523315,0.9377278089523315,Non-Actionable
User_3868,,Decent rate,5,0,4.555.10003,2024-12-10 11:31:16,,,4.555.10003,Neutral,Value for Money,admiration,0.9329414367675781,0.9329414367675781,Non-Actionable
User_6919,,Only service i use,5,0,4.554.10001,2024-12-04 06:09:40,,,4.554.10001,Neutral,Value for Money,neutral,0.9300709962844849,0.9300709962844849,Non-Actionable
User_1465,,Not user frindly,1,0,4.556.10005,2024-12-15 12:41:58,,,4.556.10005,Neutral,Driver Professionalism,neutral,0.927532434463501,0.927532434463501,Non-Actionable
User_4595,,Bekar app h doesn't use it,1,0,4.555.10003,2024-12-08 21:05:02,,,4.555.10003,Neutral,Value for Money,neutral,0.9230875372886658,0.9230875372886658,Non-Actionable
User_5227,,Rubbish,1,0,4.555.10003,2024-12-07 15:16:29,,,4.555.10003,Neutral,Wait Times & Delays,neutral,0.9202070832252502,0.9202070832252502,Non-Actionable
User_2625,,Doesn't ask to confirm purchase before sending request for ride,1,0,,2024-12-13 04:12:06,,,,Neutral,Driver Professionalism,neutral,0.9182326197624207,0.9182326197624207,Non-Actionable
User_5617,,Very nice junryy,5,0,4.555.10003,2024-12-06 19:04:32,,,4.555.10003,Neutral,Value for Money,admiration,0.9178479313850403,0.9178479313850403,Non-Actionable
User_8534,,খুবই ভালো,5,0,4.554.10001,2024-12-01 12:22:02,,,4.554.10001,Neutral,Emergency/Safety Concerns,neutral,0.9148463010787964,0.9148463010787964,Non-Actionable
User_6182,,No Tension,5,0,4.554.10001,2024-12-05 14:52:15,,,4.554.10001,Neutral,Driver Professionalism,neutral,0.913538932800293,0.913538932800293,Non-Actionable
User_4758,,মোঃ ফারুক,5,0,4.511.10001,2024-12-08 14:10:36,,,4.511.10001,Neutral,Emergency/Safety Concerns,neutral,0.9086743593215942,0.9086743593215942,Non-Actionable
User_845,,Reasonable fare,5,0,4.556.10005,2024-12-16 19:31:11,,,4.556.10005,Neutral,Value for Money,neutral,0.9073382616043091,0.9073382616043091,Non-Actionable
User_1242,,Wast of time.... better ola,1,0,4.519.10000,2024-12-15 21:18:40,,,4.519.10000,Neutral,Value for Money,neutral,0.902705192565918,0.902705192565918,Non-Actionable
User_2330,,Still require updation in accuracy on map,4,0,4.556.10005,2024-12-13 19:19:49,,,4.556.10005,Neutral,Value for Money,neutral,0.8973085284233093,0.8973085284233093,Non-Actionable
User_3816,,Laxed out. Driver was low key,5,0,4.555.10003,2024-12-10 14:02:39,,,4.555.10003,Neutral,Value for Money,neutral,0.8971526622772217,0.8971526622772217,Non-Actionable
User_6311,,నైస్ polite,5,0,4.554.10001,2024-12-05 09:32:07,,,4.554.10001,Neutral,Driver Professionalism,neutral,0.8969420194625854,0.8969420194625854,Non-Actionable
User_7370,,"Every time I use the app, it tells me a car is 3 minutes away. Then, when I book it, it jumps to 15 minutes away.",3,0,4.554.10001,2024-12-03 10:46:53,,,4.554.10001,Neutral,App UI & Technical Feedback,neutral,0.8916956186294556,0.8916956186294556,Non-Actionable
User_8049,,Not login,1,0,4.554.10001,2024-12-02 08:27:23,,,4.554.10001,Neutral,Wait Times & Delays,neutral,0.8895814418792725,0.8895814418792725,Non-Actionable
User_4172,,অনেক ভালো,4,0,4.555.10003,2024-12-09 17:55:37,,,4.555.10003,Neutral,Emergency/Safety Concerns,neutral,0.8894617557525635,0.8894617557525635,Non-Actionable
User_9160,,Normal,5,0,4.554.10001,2024-11-30 10:12:00,,,4.554.10001,Neutral,Value for Money,neutral,0.8884066343307495,0.8884066343307495,Non-Actionable
User_3874,,সেরা রাইডস,5,0,4.555.10003,2024-12-10 11:13:21,,,4.555.10003,Neutral,Wait Times & Delays,neutral,0.8871431946754456,0.8871431946754456,Non-Actionable
User_6516,,Nunca tive uma experiência ruim,5,0,4.554.10001,2024-12-04 22:34:49,,,4.554.10001,Neutral,Value for Money,neutral,0.8865868449211121,0.8865868449211121,Non-Actionable
User_6785,,Average,4,0,4.554.10001,2024-12-04 12:46:22,,,4.554.10001,Neutral,Value for Money,neutral,0.8854936361312866,0.8854936361312866,Non-Actionable
User_1862,,Average,3,0,4.556.10005,2024-12-14 16:57:00,,,4.556.10005,Neutral,Value for Money,neutral,0.8854936361312866,0.8854936361312866,Non-Actionable
User_10991,,Driver convenient app not a customer convenient,1,0,4.553.10000,2024-11-26 21:09:59,,,4.553.10000,Neutral,Value for Money,neutral,0.8809559345245361,0.8809559345245361,Non-Actionable
User_10965,,AI doesn't answer the question.,1,0,4.553.10000,2024-11-26 22:19:26,,,4.553.10000,Neutral,Wait Times & Delays,neutral,0.8773583173751831,0.8773583173751831,Non-Actionable
User_11113,,ভালো এফস,5,0,4.553.10000,2024-11-26 17:02:57,,,4.553.10000,Neutral,Value for Money,neutral,0.8757131099700928,0.8757131099700928,Non-Actionable
User_7073,,Easy interface,5,0,4.516.10000,2024-12-03 21:53:04,,,4.516.10000,Neutral,Value for Money,neutral,0.8756384253501892,0.8756384253501892,Non-Actionable
User_3912,,Not download,1,0,,2024-12-10 09:33:14,,,,Neutral,Wait Times & Delays,neutral,0.8744181394577026,0.8744181394577026,Non-Actionable
User_958,,Almost every ride has a different price than the given price at the beginning of the ride.,1,0,4.556.10005,2024-12-16 14:08:14,,,4.556.10005,Neutral,Value for Money,neutral,0.8742985725402832,0.8742985725402832,Non-Actionable
User_7434,,No way to see price without creating an account,1,0,4.554.10001,2024-12-03 08:07:16,,,4.554.10001,Neutral,Value for Money,neutral,0.8728074431419373,0.8728074431419373,Non-Actionable
User_4811,,Really unconscious,5,0,,2024-12-08 11:20:04,,,,Neutral,Wait Times & Delays,neutral,0.8672559857368469,0.8672559857368469,Non-Actionable
User_7286,,Would give less if I could,1,0,4.451.10004,2024-12-03 14:04:12,,,4.451.10004,Neutral,Value for Money,neutral,0.8670253157615662,0.8670253157615662,Non-Actionable
User_5450,,Slooooooooow app to start... slooooooooooow,4,0,4.535.10000,2024-12-07 02:14:11,,,4.535.10000,Neutral,App UI & Technical Feedback,neutral,0.8667899966239929,0.8667899966239929,Non-Actionable
User_11065,,The price they show you before requesting the trip is not the price you pay,1,0,4.553.10000,2024-11-26 19:02:33,,,4.553.10000,Neutral,Value for Money,neutral,0.8611955642700195,0.8611955642700195,Non-Actionable
User_705,,NO ME DEVUELVE LA PLATA DE LAS CANCELACIÓNES,1,0,4.556.10005,2024-12-17 01:20:41,,,4.556.10005,Neutral,Emergency/Safety Concerns,neutral,0.8602772355079651,0.8602772355079651,Non-Actionable
User_9435,,NO COMMENTS,5,0,4.553.10000,2024-11-29 21:18:37,,,4.553.10000,Neutral,Value for Money,neutral,0.8591452836990356,0.8591452836990356,Non-Actionable
User_11408,,It doesn't show you the price of the ride.,4,0,4.553.10000,2024-11-26 02:18:59,,,4.553.10000,Neutral,Value for Money,neutral,0.8554309010505676,0.8554309010505676,Non-Actionable
User_10263,,"Unverified driver drive, cancel or ask cash by scolding as well.",1,0,4.553.10000,2024-11-28 06:35:54,,,4.553.10000,Neutral,Emergency/Safety Concerns,neutral,0.8517462015151978,0.8517462015151978,Non-Actionable
User_8858,,Initially the app shows less money but increases the amount after reaching the destination,1,0,4.554.10001,2024-11-30 21:07:03,,,4.554.10001,Neutral,App UI & Technical Feedback,neutral,0.8512194156646729,0.8512194156646729,Non-Actionable
User_8008,,Customer service not support,1,0,4.553.10000,2024-12-02 09:54:25,,,4.553.10000,Neutral,Value for Money,neutral,0.8453740477561951,0.8453740477561951,Non-Actionable
User_5935,,"I recommend anyone new trying to sign up, don't. The code I got is incorrect.",1,0,4.554.10001,2024-12-06 02:03:26,,,4.554.10001,Neutral,Value for Money,disapproval,0.8395153880119324,0.8395153880119324,Non-Actionable
User_3284,,Only respond on standard template help desk message for fake trip issues. Not even consider any evidence provided.,1,0,4.555.10003,2024-12-11 17:51:29,,,4.555.10003,Neutral,Wait Times & Delays,neutral,0.833733320236206,0.833733320236206,Non-Actionable
User_4924,,Easy,5,0,4.555.10003,2024-12-08 05:34:16,,,4.555.10003,Neutral,Value for Money,neutral,0.8310332298278809,0.8310332298278809,Non-Actionable
User_6407,,Easy,5,0,4.539.10000,2024-12-05 03:48:18,,,4.539.10000,Neutral,Value for Money,neutral,0.8310332298278809,0.8310332298278809,Non-Actionable
User_6597,,Easy,5,0,4.552.10000,2024-12-04 19:41:23,,,4.552.10000,Neutral,Value for Money,neutral,0.8310332298278809,0.8310332298278809,Non-Actionable
User_5481,,Easy,5,0,4.555.10003,2024-12-07 00:20:34,,,4.555.10003,Neutral,Value for Money,neutral,0.8310332298278809,0.8310332298278809,Non-Actionable
User_6836,,Shows less amount when starting a ride & it gets changed by ending of the ride,1,0,4.554.10001,2024-12-04 10:38:17,,,4.554.10001,Neutral,App UI & Technical Feedback,neutral,0.8217006325721741,0.8217006325721741,Non-Actionable
User_1685,,They so cheap,5,0,4.556.10005,2024-12-14 23:54:36,,,4.556.10005,Neutral,Value for Money,neutral,0.8149433732032776,0.8149433732032776,Non-Actionable
User_11819,,Don't have a basic feature like switching destination and start point,1,0,4.553.10000,2024-11-25 08:29:53,,,4.553.10000,Neutral,App UI & Technical Feedback,neutral,0.8017764687538147,0.8017764687538147,Non-Actionable
User_2215,,UBAR experience mujhe bakwas laga . Sahi time pr koi except nhi karta ya fir karta hai to reject kar deta hai isse mujhe bahut taklif uthani pari aaj 😡,1,0,4.555.10003,2024-12-13 23:21:08,,,4.555.10003,Neutral,Wait Times & Delays,neutral,0.7977849841117859,0.7977849841117859,Non-Actionable
User_3134,,Doesn't even starting,1,0,4.556.10005,2024-12-12 00:34:00,,,4.556.10005,Neutral,Value for Money,neutral,0.7956445217132568,0.7956445217132568,Non-Actionable
User_3761,,"Very awkward.No scope to lodge complain easily,if any .",1,0,4.555.10003,2024-12-10 16:29:20,,,4.555.10003,Neutral,Wait Times & Delays,embarrassment,0.7905462384223938,0.7905462384223938,Non-Actionable
User_5571,,just wait time are longer in some areas otherwise everything is seamless and quick,5,0,4.548.10001,2024-12-06 20:53:29,,,4.548.10001,Neutral,Wait Times & Delays,neutral,0.7897030711174011,0.7897030711174011,Non-Actionable
User_3277,,Can't change language,1,0,4.555.10003,2024-12-11 18:07:59,,,4.555.10003,Neutral,Value for Money,neutral,0.7868120670318604,0.7868120670318604,Non-Actionable
User_2298,,Not worthy,1,0,,2024-12-13 20:29:18,,,,Neutral,Wait Times & Delays,disapproval,0.7867739796638489,0.7867739796638489,Non-Actionable
User_3903,,only 1 out of 10 drivers accept your request. Install only of you have got a lot of time to waste on bookings.,1,0,4.546.10002,2024-12-10 09:43:58,,,4.546.10002,Neutral,Value for Money,neutral,0.7683681845664978,0.7683681845664978,Non-Actionable
User_9368,,If you don't have in our town why you are keep on showing this add,1,0,,2024-11-29 23:31:09,,,,Neutral,Value for Money,neutral,0.7667101621627808,0.7667101621627808,Non-Actionable
User_1091,,"This keeps sending notifications that have nothing to do with a currently requested ride, like ads for Uber Eats. I've disabled options for unnecessary notifications and it still sends them. The only way I could find to stop it was to uninstall the app.",2,0,4.346.10006,2024-12-16 06:59:32,,,4.346.10006,Neutral,App UI & Technical Feedback,neutral,0.7660113573074341,0.7660113573074341,Non-Actionable
User_10892,,I am new in this app,4,0,4.184.10003,2024-11-27 00:46:46,,,4.184.10003,Neutral,App UI & Technical Feedback,neutral,0.7646870613098145,0.7646870613098145,Non-Actionable
User_10739,,"I've been in one of the uber vehicles where it was no Neatness at all. When I asked the driver why is it so dirty, he said ""this is not our vehicles these are CNG Uber vehicles"" which cleans once in 30 days. But these vehicles operates 24 hours /day can't expect this especially from Uber",1,0,4.553.10000,2024-11-27 10:11:47,,,4.553.10000,Neutral,Driver Professionalism,neutral,0.7622494697570801,0.7622494697570801,Non-Actionable
User_2260,,Ok but not so good,5,0,4.550.10001,2024-12-13 21:40:30,,,4.550.10001,Neutral,Emergency/Safety Concerns,disapproval,0.7619176506996155,0.7619176506996155,Non-Actionable
User_4174,,This app isn't very good I carnt get into my app,1,0,4.555.10003,2024-12-09 17:46:44,,,4.555.10003,Neutral,App UI & Technical Feedback,disapproval,0.7589420676231384,0.7589420676231384,Non-Actionable
User_3222,,Never come in time .,2,0,4.555.10003,2024-12-11 20:52:57,,,4.555.10003,Neutral,Wait Times & Delays,neutral,0.7544407248497009,0.7544407248497009,Non-Actionable
User_4308,,Ride fare and actual fare is very different.,1,0,4.555.10003,2024-12-09 11:52:41,,,4.555.10003,Neutral,Value for Money,neutral,0.7482892274856567,0.7482892274856567,Non-Actionable
User_3991,,Price is too inconsistent,2,0,4.555.10003,2024-12-10 03:37:56,,,4.555.10003,Neutral,Billing & Overcharging,neutral,0.7465678453445435,0.7465678453445435,Non-Actionable
User_1962,,Unfulfilled trips are not refunded,1,0,4.553.10000,2024-12-14 13:07:09,,,4.553.10000,Neutral,Value for Money,neutral,0.7461137175559998,0.7461137175559998,Non-Actionable
User_6805,,Right on time with nominal tariff,5,0,4.554.10001,2024-12-04 11:56:10,,,4.554.10001,Neutral,Value for Money,neutral,0.7389461994171143,0.7389461994171143,Non-Actionable
User_3613,,Not a useful app always expensive.,1,0,4.555.10003,2024-12-10 22:24:48,,,4.555.10003,Neutral,Value for Money,disapproval,0.7357163429260254,0.7357163429260254,Non-Actionable
User_6827,,"Althought It's convenient to use this app, yet, at times, the navigational aspect is not up to date. It takes you from a much longer route making you reach the destination very late than it should have been actually",3,0,4.554.10001,2024-12-04 11:01:05,,,4.554.10001,Neutral,App UI & Technical Feedback,neutral,0.732489824295044,0.732489824295044,Non-Actionable
User_10949,,"It won't open uninstalled, reinstalled won't open",1,0,4.553.10000,2024-11-26 22:52:01,,,4.553.10000,Neutral,Wait Times & Delays,neutral,0.7269249558448792,0.7269249558448792,Non-Actionable
User_1063,,Sometimes I am unable to find any driver's for,1,0,4.556.10005,2024-12-16 08:47:21,,,4.556.10005,Neutral,Wait Times & Delays,neutral,0.7246556282043457,0.7246556282043457,Non-Actionable
User_939,,Very bed and chip experience,1,0,4.556.10005,2024-12-16 15:00:37,,,4.556.10005,Neutral,Value for Money,neutral,0.720342218875885,0.720342218875885,Non-Actionable
User_803,,Excilent job,5,0,4.556.10005,2024-12-16 21:11:28,,,4.556.10005,Neutral,Value for Money,neutral,0.7140330076217651,0.7140330076217651,Non-Actionable
User_8000,,Still figuring it out,4,0,4.554.10001,2024-12-02 10:08:20,,,4.554.10001,Neutral,Wait Times & Delays,neutral,0.7135269641876221,0.7135269641876221,Non-Actionable
User_401,,"Many time ride is not coming, showing coming in 80- 90 min after the scheduled time. It actually means, it will never come. There is no call centre to handle the call. Driver never pick call at this situation. Why uber confirm booking,if there is no such ride. It happens with me 4 time in 40 days. No any option to write correct reason. Just have to cancel the ride after waiting 1 hour.",1,0,,2024-12-17 19:17:16,,,,Neutral,Wait Times & Delays,neutral,0.705632209777832,0.705632209777832,Non-Actionable
User_8760,,"This is not customer service ,, this is some kids playing on the floor",1,0,4.553.10000,2024-12-01 00:51:30,,,4.553.10000,Neutral,Value for Money,neutral,0.7026599645614624,0.7026599645614624,Non-Actionable
User_3072,,Zero help,1,0,,2024-12-12 04:24:34,,,,Neutral,Emergency/Safety Concerns,neutral,0.7016167640686035,0.7016167640686035,Non-Actionable
User_1872,,Okok,4,0,4.555.10003,2024-12-14 16:25:18,,,4.555.10003,Neutral,Value for Money,neutral,0.7005286812782288,0.7005286812782288,Non-Actionable
User_6424,,Very easy and time consuming,5,0,4.554.10001,2024-12-05 02:54:20,,,4.554.10001,Neutral,Value for Money,neutral,0.6992905735969543,0.6992905735969543,Non-Actionable
User_10388,,"When you have any issue, it's very difficult to make any complaint. Overall, not a very user friendly app.",3,0,4.553.10000,2024-11-27 22:36:44,,,4.553.10000,Neutral,App UI & Technical Feedback,disapproval,0.6986178755760193,0.6986178755760193,Non-Actionable
User_141,,Lacks too many things,1,0,,2024-12-18 10:58:26,,,,Neutral,Emergency/Safety Concerns,neutral,0.6921446323394775,0.6921446323394775,Non-Actionable
User_3671,,Wrost application..don't use it.. When I was booked auto there's shown affordable charges after dropped at door step auto driver ask for extra payment rather than shown in application... It is not worth it along with local travel,1,0,4.555.10003,2024-12-10 19:56:52,,,4.555.10003,Neutral,Billing & Overcharging,disapproval,0.6903088092803955,0.6903088092803955,Non-Actionable
User_4809,,"No cancel option , within 10 seconds i tried for cancel but They removed CANCEL option from app",1,0,4.397.10001,2024-12-08 11:25:47,,,4.397.10001,Neutral,App UI & Technical Feedback,neutral,0.6866253614425659,0.6866253614425659,Non-Actionable
User_11336,,Fairly easy.,5,0,4.553.10000,2024-11-26 07:22:31,,,4.553.10000,Neutral,Value for Money,approval,0.6812947392463684,0.6812947392463684,Non-Actionable
User_1687,,"They are not not addressing issues. And I get a response of ""we are unable to assist you with your concern this time."" I spoke to the merchant and they are happy to refund. I have let Uber know this and they have not dealt with the issue",1,0,4.556.10005,2024-12-14 23:42:11,,,4.556.10005,Neutral,Value for Money,neutral,0.6555022597312927,0.6555022597312927,Non-Actionable
User_2065,,All drivers receive next trip calls before completing the current trip which shouldn't be.,3,0,4.556.10005,2024-12-14 08:31:16,,,4.556.10005,Neutral,Wait Times & Delays,neutral,0.6524975895881653,0.6524975895881653,Non-Actionable
User_10893,,Discounts don't work because drivers rejecting them. They ask you the price it is displaying on your side then if they realize it's low they cancel,3,0,4.553.10000,2024-11-27 00:46:25,,,4.553.10000,Neutral,Value for Money,neutral,0.6503222584724426,0.6503222584724426,Non-Actionable
User_6828,,It is very good app but sometimes the fair price is different in riders app. It shows cheap fair price in mine but when the riders arrive he would say that the fair price is not what shown in my phone and charge little bit more amount.,3,0,4.554.10001,2024-12-04 10:51:40,,,4.554.10001,Neutral,App UI & Technical Feedback,admiration,0.6439066529273987,0.6439066529273987,Non-Actionable
User_10168,,The rates are okk.But sometimes it shows a rate before riding and it becomes higher after riding so it's not fair. The drivers charge extra payment always,3,0,4.536.10001,2024-11-28 11:58:50,,,4.536.10001,Neutral,Value for Money,disapproval,0.6394672989845276,0.6394672989845276,Non-Actionable
User_10335,,Extra charges are useless and not given a proper price for a trip,1,0,4.553.10000,2024-11-28 00:45:53,,,4.553.10000,Neutral,Value for Money,disapproval,0.6361106038093567,0.6361106038093567,Non-Actionable
User_11652,,I don't use it,3,0,4.553.10000,2024-11-25 15:46:21,,,4.553.10000,Neutral,Value for Money,disapproval,0.6348055601119995,0.6348055601119995,Non-Actionable
User_2363,,Paid 70p to STOP silly notifications but still I get them,1,0,4.556.10005,2024-12-13 18:08:15,,,4.556.10005,Neutral,Value for Money,neutral,0.6327913999557495,0.6327913999557495,Non-Actionable
User_299,,Not friendly nor intuitive,3,0,4.556.10005,2024-12-17 23:34:11,,,4.556.10005,Neutral,Wait Times & Delays,disapproval,0.6293856501579285,0.6293856501579285,Non-Actionable
User_6249,,"No problem with the driver. Not happy the promo code not accepted as first time user, costing me £5 (45% extra charge). Going to uninstall and use BOLT instead in future",3,0,4.554.10001,2024-12-05 12:10:58,,,4.554.10001,Neutral,Billing & Overcharging,neutral,0.6226025819778442,0.6226025819778442,Non-Actionable
User_3424,,The app should have a language change feature. Play Integrity only basic control should be applied. Passkey generation does not work.,4,0,,2024-12-11 10:50:18,,,,Neutral,Value for Money,disapproval,0.6168766617774963,0.6168766617774963,Non-Actionable
User_7186,,Ti ok,5,0,4.554.10001,2024-12-03 18:03:05,,,4.554.10001,Neutral,Value for Money,approval,0.6147845387458801,0.6147845387458801,Non-Actionable
User_6094,,Do not download.,1,0,4.538.10000,2024-12-05 18:54:03,,,4.538.10000,Neutral,Wait Times & Delays,neutral,0.6039510369300842,0.6039510369300842,Non-Actionable
User_9348,,Why no update,5,0,4.553.10000,2024-11-30 00:23:13,,,4.553.10000,Neutral,Wait Times & Delays,neutral,0.602329671382904,0.602329671382904,Non-Actionable
User_920,,Zero star I want give them,1,0,,2024-12-16 16:02:21,,,,Neutral,Value for Money,neutral,0.6006875038146973,0.6006875038146973,Non-Actionable
User_3573,,Sending me proof codes are unnecessary.,3,0,4.542.10002,2024-12-11 00:26:04,,,4.542.10002,Neutral,Value for Money,neutral,0.5885059833526611,0.5885059833526611,Non-Actionable
User_11638,,"Sometimes when ordering a ride the questions the app asks in terms of destinations do not pin correctly. Otherwise, when set up correctly, the at works quite well.",3,0,4.551.10000,2024-11-25 16:13:37,,,4.551.10000,Neutral,App UI & Technical Feedback,neutral,0.5879226326942444,0.5879226326942444,Non-Actionable
User_3796,,comfortable,5,0,4.548.10001,2024-12-10 15:02:08,,,4.548.10001,Neutral,Value for Money,neutral,0.5862568020820618,0.5862568020820618,Non-Actionable
User_336,,Ok but price promotions are needed also,5,0,4.556.10005,2024-12-17 21:37:54,,,4.556.10005,Neutral,Value for Money,approval,0.5854917764663696,0.5854917764663696,Non-Actionable
User_3913,,I uninstalled this app. The new update is not user friendly. Will no longer support it and no one else should.,1,0,4.486.10002,2024-12-10 09:33:00,,,4.486.10002,Neutral,Value for Money,neutral,0.5824350118637085,0.5824350118637085,Non-Actionable
User_2487,,Book karne se pahale kuch aur price dhikha ta haa aur drop karne ke bad kuch aur price pay karne ka option ajata haa,1,0,4.534.10000,2024-12-13 12:08:23,,,4.534.10000,Neutral,Value for Money,amusement,0.5817368626594543,0.5817368626594543,Non-Actionable
User_2898,,Why not man,4,0,4.555.10003,2024-12-12 14:51:00,,,4.555.10003,Neutral,Value for Money,neutral,0.5763225555419922,0.5763225555419922,Non-Actionable
User_403,,Sometimes I Have A Few Issues But It's Dependable For The Most Part,4,0,4.556.10005,2024-12-17 19:11:46,,,4.556.10005,Neutral,Value for Money,neutral,0.5731112957000732,0.5731112957000732,Non-Actionable
User_6365,,Awkward & extremely regimented. Choices incomplete and don't indicate problem.,2,0,4.554.10001,2024-12-05 06:55:41,,,4.554.10001,Neutral,Value for Money,embarrassment,0.5714548230171204,0.5714548230171204,Non-Actionable
User_9111,,Wait tym is too long,2,0,4.554.10001,2024-11-30 12:08:35,,,4.554.10001,Neutral,Wait Times & Delays,neutral,0.5673156976699829,0.5673156976699829,Non-Actionable
User_2396,,Very friendly and cautious,5,0,4.555.10003,2024-12-13 16:36:04,,,4.555.10003,Neutral,Emergency/Safety Concerns,neutral,0.5655360221862793,0.5655360221862793,Non-Actionable
User_760,,"I have a complaint regarding an incident, you kept closing the complaint yet you havent solve anything yet, reply on my uber thread, dont close the case",1,0,4.556.10005,2024-12-16 22:37:17,,,4.556.10005,Neutral,Wait Times & Delays,neutral,0.5636950731277466,0.5636950731277466,Non-Actionable
User_10473,,They don't have any responsibility. We have to pay even though they have their mistakes and bugs in the apps.,1,0,4.553.10000,2024-11-27 19:40:04,,,4.553.10000,Neutral,Value for Money,neutral,0.5635026097297668,0.5635026097297668,Non-Actionable
User_9537,,Worst app don't use it. Better use other ones,1,0,4.553.10000,2024-11-29 18:04:03,,,4.553.10000,Neutral,Value for Money,disapproval,0.5542716979980469,0.5542716979980469,Non-Actionable
User_6939,,"Is your trip going to cost you $20 or $200? You have no idea as Uber no longer provides price estimates. It might tell you it will give you a quote AFTER you book, but guess what? It doesn't. You literally have no idea what your going to be charged until they charge you!",1,0,4.475.10000,2024-12-04 04:46:27,,,4.475.10000,Neutral,Value for Money,neutral,0.5362350344657898,0.5362350344657898,Non-Actionable
User_4785,,uber is waste company I'm don't download n not use this time,1,0,4.555.10003,2024-12-08 12:55:55,,,4.555.10003,Neutral,Wait Times & Delays,neutral,0.5304102897644043,0.5304102897644043,Non-Actionable
User_10453,,Ok,5,0,4.549.10000,2024-11-27 20:27:43,,,4.549.10000,Neutral,Value for Money,approval,0.521038830280304,0.521038830280304,Non-Actionable
User_10483,,Ok,5,0,4.553.10000,2024-11-27 19:22:00,,,4.553.10000,Neutral,Value for Money,approval,0.521038830280304,0.521038830280304,Non-Actionable
User_11195,,Ok,5,0,4.553.10000,2024-11-26 13:35:02,,,4.553.10000,Neutral,Value for Money,approval,0.521038830280304,0.521038830280304,Non-Actionable
User_10747,,Ok,5,0,4.553.10000,2024-11-27 09:52:27,,,4.553.10000,Neutral,Value for Money,approval,0.521038830280304,0.521038830280304,Non-Actionable
User_11129,,Ok,5,0,4.553.10000,2024-11-26 16:25:52,,,4.553.10000,Neutral,Value for Money,approval,0.521038830280304,0.521038830280304,Non-Actionable
User_1312,,Ok,1,0,4.421.10001,2024-12-15 18:25:15,,,4.421.10001,Neutral,Value for Money,approval,0.521038830280304,0.521038830280304,Non-Actionable
User_3677,,Ok,3,0,,2024-12-10 19:43:36,,,,Neutral,Value for Money,approval,0.521038830280304,0.521038830280304,Non-Actionable
User_3008,,Ok,5,0,4.555.10003,2024-12-12 09:17:50,,,4.555.10003,Neutral,Value for Money,approval,0.521038830280304,0.521038830280304,Non-Actionable
User_7922,,Ok,5,0,4.553.10000,2024-12-02 12:49:57,,,4.553.10000,Neutral,Value for Money,approval,0.521038830280304,0.521038830280304,Non-Actionable
User_7867,,Ok,5,0,,2024-12-02 14:27:04,,,,Neutral,Value for Money,approval,0.521038830280304,0.521038830280304,Non-Actionable
User_11688,,Ok,5,0,,2024-11-25 13:54:52,,,,Neutral,Value for Money,approval,0.521038830280304,0.521038830280304,Non-Actionable
User_5780,,Ok,4,0,4.554.10001,2024-12-06 12:13:32,,,4.554.10001,Neutral,Value for Money,approval,0.521038830280304,0.521038830280304,Non-Actionable
User_5237,,Ok,5,0,4.555.10003,2024-12-07 14:38:19,,,4.555.10003,Neutral,Value for Money,approval,0.521038830280304,0.521038830280304,Non-Actionable
User_5691,,Ok,5,0,4.555.10003,2024-12-06 16:12:39,,,4.555.10003,Neutral,Value for Money,approval,0.521038830280304,0.521038830280304,Non-Actionable
User_6433,,Ok,5,0,4.533.10001,2024-12-05 02:10:13,,,4.533.10001,Neutral,Value for Money,approval,0.521038830280304,0.521038830280304,Non-Actionable
User_6672,,Ok,4,0,4.554.10001,2024-12-04 16:56:21,,,4.554.10001,Neutral,Value for Money,approval,0.521038830280304,0.521038830280304,Non-Actionable
User_7995,,Ok,5,0,4.554.10001,2024-12-02 10:20:36,,,4.554.10001,Neutral,Value for Money,approval,0.521038830280304,0.521038830280304,Non-Actionable
User_4149,,Ok,5,0,4.555.10003,2024-12-09 18:49:56,,,4.555.10003,Neutral,Value for Money,approval,0.521038830280304,0.521038830280304,Non-Actionable
User_2211,,Ok,5,0,4.554.10001,2024-12-13 23:33:49,,,4.554.10001,Neutral,Value for Money,approval,0.521038830280304,0.521038830280304,Non-Actionable
User_9908,,Ok,4,0,,2024-11-28 23:13:22,,,,Neutral,Value for Money,approval,0.521038830280304,0.521038830280304,Non-Actionable
User_10076,,Ok,5,0,4.553.10000,2024-11-28 15:48:08,,,4.553.10000,Neutral,Value for Money,approval,0.521038830280304,0.521038830280304,Non-Actionable
User_9181,,Ok,4,0,4.554.10001,2024-11-30 09:12:02,,,4.554.10001,Neutral,Value for Money,approval,0.521038830280304,0.521038830280304,Non-Actionable
User_4562,,Ok,5,0,4.555.10003,2024-12-08 22:25:07,,,4.555.10003,Neutral,Value for Money,approval,0.521038830280304,0.521038830280304,Non-Actionable
